predicted_price_lr,difference_lr,percent_change_lr
586918.4770600302,-287418.4770600302,-95.97
422862.08334165486,72137.91665834514,14.57
1268134.7797319395,-473134.77973193955,-59.51
240417.7098275309,-25617.709827530896,-11.93
589615.9773353508,-268615.9773353508,-83.68
516031.81636988954,-226031.81636988954,-77.94
377715.32906455244,-142715.32906455244,-60.73
731958.3356943494,-256958.33569434937,-54.1
493869.1978323846,-218869.1978323846,-79.59
454743.69484995026,-54753.69484995026,-13.69
405036.3327367129,-155136.33273671288,-62.08
454465.17927395133,-149466.17927395133,-49.01
1087121.2398890299,-437121.2398890299,-67.25
441019.6888966977,-171019.6888966977,-63.34
517727.1352614558,-210227.13526145578,-68.37
600463.4019346177,-160963.40193461766,-36.62
567319.6964262954,-168460.69642629544,-42.24
935958.0235704519,-406058.0235704519,-76.63
324030.63751400355,-124230.63751400355,-62.18
878230.2307375148,-513330.2307375148,-140.68
503986.64073989657,-134086.64073989657,-36.25
499580.6218413403,-234580.62184134033,-88.52
779859.247161597,-415859.247161597,-114.25
232936.20766598452,-52936.20766598452,-29.41
785188.9541760138,-460288.9541760138,-141.67
731168.7269962241,-164168.72699622414,-28.95
515857.8613203089,-240857.86132030888,-87.58
221415.05183553603,-2415.0518355360255,-1.1
706513.5860402919,-446513.58604029194,-171.74
111820.58153504552,57179.41846495448,33.83
315566.59183596633,-117566.59183596633,-59.38
950631.0547427388,-590631.0547427388,-164.06
226504.3128822809,-26604.31288228091,-13.31
999943.648165319,-452443.648165319,-82.64
547580.9904547455,-297580.9904547455,-119.03
464081.9493905059,-249081.9493905059,-115.85
855665.0570060168,-350765.05700601684,-69.47
207856.52549206698,-122856.52549206698,-144.54
355640.8095937064,-149740.8095937064,-72.73
955226.484427041,-330326.484427041,-52.86
411468.36681606015,-191568.36681606015,-87.12
753410.2370698792,-315910.2370698792,-72.21
440500.58981637424,-210500.58981637424,-91.52
443263.48489234364,-254263.48489234364,-134.53
738397.6281330255,81597.37186697451,9.95
551959.5933394497,-286959.5933394497,-108.29
763843.5220907747,-274843.5220907747,-56.21
364794.08492597006,-135794.08492597006,-59.3
592524.8282218662,-242524.82822186616,-69.29
742364.359093707,-202374.35909370705,-37.48
170547.34737972636,-115547.34737972636,-210.09
641934.1987918825,-212934.1987918825,-49.64
494220.73897169996,-219220.73897169996,-79.72
850222.7556588366,-390322.75565883657,-84.87
313930.4574022284,-84030.45740222838,-36.55
721374.5936176358,-282374.5936176358,-64.32
683925.1304181824,-303925.13041818235,-79.98
753374.2267963649,-328374.2267963649,-77.26
272985.3972007851,-73085.39720078511,-36.56
300970.00322395936,-111970.00322395936,-59.24
674099.5541493292,-234109.5541493292,-53.21
534676.3043644372,-264676.30436443724,-98.03
645729.9469909302,-146729.94699093024,-29.4
981519.1904141948,-336519.19041419483,-52.17
197607.87141089048,142342.12858910952,41.87
609312.052251874,-259412.052251874,-74.14
558166.3735002447,-300166.3735002447,-116.34
455480.018685143,-225580.01868514298,-98.12
712284.7748449198,-276284.7748449198,-63.37
331244.888071754,-121244.88807175402,-57.74
1130802.4810894625,-271802.4810894625,-31.64
351595.26915020123,-201695.26915020123,-134.55
751225.1625135697,-249225.1625135697,-49.65
305403.0739653022,-55903.0739653022,-22.41
785435.181191219,-296435.181191219,-60.62
371409.09948032047,-96409.09948032047,-35.06
603749.7873949427,-334749.7873949427,-124.44
604171.6237751627,-209271.62377516273,-52.99
693658.9953191904,-313758.99531919044,-82.59
677219.5450280402,-232319.5450280402,-52.22
651375.7966877262,-126375.79668772616,-24.07
333753.36235058634,11246.637649413664,3.26
617562.0881347796,-217662.0881347796,-54.43
507125.4312200085,-254675.43122000853,-100.88
762844.9358723871,-327844.93587238714,-75.37
506900.48835891206,-237000.48835891206,-87.81
356659.31663621264,-208759.31663621264,-141.15
742999.4753703214,-292999.4753703214,-65.11
630363.3480214672,-180373.34802146722,-40.08
447595.55791514553,-278595.55791514553,-164.85
1180232.3449207568,-434158.34492075676,-58.19
670065.3676433079,-287867.3676433079,-75.32
318952.9406771753,31037.0593228247,8.87
380971.45630334783,-161071.45630334783,-73.25
379673.9117220717,-139773.9117220717,-58.26
616554.2758537661,-177554.27585376613,-40.45
727276.9842237418,-228276.9842237418,-45.75
439813.1400209605,-167813.14002096048,-61.7
393804.6079903962,-148804.6079903962,-60.74
446060.94334095996,-106060.94334095996,-31.19
609325.7701336169,-194325.77013361687,-46.83
309590.98405427486,-109590.98405427486,-54.8
740677.9274919839,-207677.92749198386,-38.96
552935.6128009749,-87935.61280097486,-18.91
561270.9048309065,-296270.90483090654,-111.8
623479.2417373783,-213479.2417373783,-52.07
485251.70019425545,-215251.70019425545,-79.72
339149.9626856772,19850.037314322777,5.53
553074.4553799536,-94074.45537995361,-20.5
203439.74659300782,146560.25340699218,41.87
525370.3746099677,-202870.3746099677,-62.91
439012.66976374993,-181112.66976374993,-70.23
291411.23831566004,58488.76168433996,16.72
666267.2240232872,-197267.22402328718,-42.06
487427.0475143143,-232427.0475143143,-91.15
721682.3525315179,-321683.35253151786,-80.42
523744.2217013333,-124744.2217013333,-31.26
555212.1823530293,-155222.18235302926,-38.81
270377.69099547714,-45377.69099547714,-20.17
319438.71636326634,-189538.71636326634,-145.91
969514.4299666424,-471514.4299666424,-94.68
538037.1256962416,-129037.12569624162,-31.55
281123.41100172186,68776.58899827814,19.66
770881.395182292,-271881.395182292,-54.49
713628.9433581787,-163628.94335817872,-29.75
296995.77908304427,-61995.77908304427,-26.38
766779.0749397427,-236879.07493974268,-44.7
565018.7481276146,-130018.74812761461,-29.89
509088.63171782764,-364088.63171782764,-251.1
782929.1020471049,-275939.10204710485,-54.43
315714.9815990543,-95714.9815990543,-43.51
629944.0806714855,-230944.0806714855,-57.88
513939.25309870136,-94939.25309870136,-22.66
835028.0640564541,-360028.0640564541,-75.8
376301.9720537872,-147301.9720537872,-64.32
918990.4202234865,-409990.4202234865,-80.55
478849.9031731626,-73849.9031731626,-18.23
949933.5442224011,-359933.5442224011,-61.01
599988.028554033,-230088.02855403302,-62.2
547710.9042146273,-88710.90421462734,-19.33
1060769.3786154988,-510769.3786154988,-92.87
319692.4104096019,-59692.41040960187,-22.96
675986.6156527661,-188986.61565276608,-38.81
837196.4122602819,-298196.41226028185,-55.32
675197.0880207727,-175297.08802077267,-35.07
452666.598050395,-137766.59805039503,-43.75
775377.5377831995,-248387.53778319946,-47.13
338749.8514889339,-93749.8514889339,-38.27
1139092.88307619,-454092.88307619,-66.29
710248.1007488356,-335991.1007488356,-89.78
733586.7202365007,-218586.72023650073,-42.44
885448.6555881124,-315448.6555881124,-55.34
469033.05522329314,-189033.05522329314,-67.51
582915.4891660232,-267915.4891660232,-85.05
926279.8082556104,-346779.8082556104,-59.84
614147.7128293738,-342147.7128293738,-125.79
690174.8389532296,-185184.8389532296,-36.67
294982.92864874005,-165082.92864874005,-127.08
1032193.0428419358,-432217.04284193576,-72.04
676404.903520341,-177404.90352034103,-35.55
306455.3787963893,-196455.37879638933,-178.6
595451.4772799208,-200451.47727992083,-50.75
824716.4040816613,-411716.40408166125,-99.69
493852.1697676331,-224852.16976763308,-83.59
665314.2953822967,-235414.29538229667,-54.76
393312.4869916588,-273412.4869916588,-228.03
962749.3834787789,-377749.3834787789,-64.57
502448.57454730966,-73448.57454730966,-17.12
598958.119621349,-199058.11962134903,-49.78
428991.90038465103,-288991.90038465103,-206.42
697112.1091208998,-342112.1091208998,-96.37
629535.8116885494,-204535.81168854935,-48.13
827155.264454796,-277255.264454796,-50.42
466054.1572226966,-91154.15722269658,-24.31
532288.7437007788,-133288.7437007788,-33.41
962547.6209156866,-240547.6209156866,-33.32
969656.3132050489,-470656.3132050489,-94.32
413902.5763175569,-308902.5763175569,-294.19
1037450.2805618796,-357550.2805618796,-52.59
468142.26506121596,-78142.26506121596,-20.04
365140.50644123694,-266140.50644123694,-268.83
387945.95096105523,-140045.95096105523,-56.49
591876.7474662894,-202376.74746628944,-51.96
374209.9717675708,-149309.97176757082,-66.39
793661.5990814897,-94661.59908148972,-13.54
377827.5424455381,-142827.5424455381,-60.78
375705.23664207663,-275805.23664207663,-276.08
929204.0493322996,-210204.04933229962,-29.24
645955.5671103708,-135965.56711037084,-26.66
944595.687103682,-369595.68710368196,-64.28
312099.16260837857,-62099.16260837857,-24.84
518615.1499534659,-119615.14995346591,-29.98
757602.4853009246,-357603.4853009246,-89.4
518766.58580633905,-23766.585806339048,-4.8
522984.2668513139,-123984.26685131388,-31.07
961036.6716648142,-286036.67166481423,-42.38
504656.82630641223,-184656.82630641223,-57.71
512634.27088246495,-242634.27088246495,-89.86
910346.6521116914,-426346.6521116914,-88.09
468153.2076864331,-69153.2076864331,-17.33
672399.2327391948,-272399.23273919476,-68.1
466071.1852874481,-67071.18528744811,-16.81
809122.3635464495,-289122.36354644946,-55.6
944595.687103682,-315595.68710368196,-50.17
483015.97481096117,-218015.97481096117,-82.27
790669.3002062533,-194669.3002062533,-32.66
601403.0510731619,-162403.05107316189,-36.99
783920.3562498942,-294920.35624989425,-60.31
490800.03978675744,-67900.03978675744,-16.06
483792.13122489536,-218792.13122489536,-82.56
590962.511880564,-141962.51188056404,-31.62
430220.44974619756,-120320.44974619756,-38.83
626772.1519563554,-61272.15195635543,-10.84
365064.466971037,69935.53302896302,16.08
424432.9728885698,210567.0271114302,33.16
554419.9273459082,-65419.92734590825,-13.38
999844.3297432942,-424844.32974329416,-73.89
598220.5234250382,-283220.5234250382,-89.91
287465.943477805,-82465.943477805,-40.23
525639.3992609107,-311139.3992609107,-145.05
644907.2597591972,-145007.25975919724,-29.01
742695.9761076127,-294795.9761076127,-65.82
956188.6132187054,-281188.6132187054,-41.66
337978.61595919007,-80478.61595919007,-31.25
483773.90282115294,-234773.90282115294,-94.29
793829.9329042586,-314129.9329042586,-65.48
489904.83077615756,-160904.83077615756,-48.91
193481.4740597168,36518.5259402832,15.88
544543.7445810908,-179543.74458109075,-49.19
844350.1750432904,-185350.17504329036,-28.13
559139.2286149957,-299239.2286149957,-115.14
894848.3137681044,200151.68623189558,18.28
309313.0891247727,-74413.0891247727,-31.68
590530.7447150741,-180530.74471507408,-44.03
984056.4493287925,-55056.449328792514,-5.93
696593.1507355578,-281593.1507355578,-67.85
435255.2233550707,-170255.2233550707,-64.25
1040513.5738129047,-371513.57381290465,-55.53
318344.573054797,-98394.57305479702,-44.73
617455.5069883161,-187555.50698831608,-43.63
308691.529734313,-129191.52973431302,-71.97
522308.2180078756,-113308.2180078756,-27.7
323745.40445918054,-123945.40445918054,-62.03
510444.13360652654,-234444.13360652654,-84.94
318838.0444613779,156161.9555386221,32.88
818842.1806871542,-233842.18068715418,-39.97
377175.6672749589,-72175.66727495892,-23.66
853478.5221531978,-374478.5221531978,-78.18
439052.8113327869,-209052.81133278692,-90.89
487475.492896226,-37476.492896226,-8.33
436108.5805124345,-237108.58051243448,-119.15
836765.641473513,412234.358526487,33.01
480667.58343653753,-181767.58343653753,-60.81
389930.95043610176,75069.04956389824,16.14
574134.6627729901,-189134.66277299006,-49.13
821986.6462597772,-406986.64625977725,-98.07
614200.1275732182,-114300.1275732182,-22.86
930246.1673457425,-441237.16734574246,-90.23
316375.63375467807,8624.36624532193,2.65
457059.52971329866,47940.47028670134,9.49
473655.78894542065,-104655.78894542065,-28.36
295786.8314610855,-76286.83146108547,-34.75
460650.68764421646,-101650.68764421646,-28.31
658343.7418422922,-158443.74184229225,-31.7
211833.8277021367,13166.17229786329,5.85
625864.4740570826,-260865.47405708255,-71.47
324658.7405212943,15241.259478705702,4.48
1032169.7068610245,-607169.7068610245,-142.86
322012.6408594572,27987.3591405428,8.0
360232.50108534517,-3232.5010853451677,-0.91
484769.4573365636,-234769.45733656362,-93.91
825298.1911656363,-200298.1911656363,-32.05
581598.4061353689,-142698.40613536886,-32.51
1058557.9779791462,-83557.97797914618,-8.57
356963.60008514,-17963.600085139973,-5.3
408529.5887707358,-13529.588770735776,-3.43
433597.39937209967,-76597.39937209967,-21.46
397065.43762913067,-54165.43762913067,-15.8
1440883.8872503762,-140883.88725037617,-10.84
382223.66205822653,-7223.662058226531,-1.93
748925.2577569941,-148925.2577569941,-24.82
331861.062108933,143138.937891067,30.13
745064.619417021,-289064.61941702105,-63.39
506380.9352683779,-157380.93526837789,-45.09
1079714.371757842,-409814.3717578419,-61.18
324499.95027251355,-79499.95027251355,-32.45
1384474.919462767,-399474.91946276696,-40.56
832575.926612148,-43575.926612147945,-5.52
457232.3518431103,-67242.35184311029,-17.24
849046.6420415527,-499146.6420415527,-142.65
885562.2218286244,-355562.2218286244,-67.09
678115.4962144224,-213115.4962144224,-45.83
301757.6785460501,18142.321453949902,5.67
548806.1733683182,-123806.17336831824,-29.13
613136.4583536806,-215636.45835368056,-54.25
242436.53418775694,7563.465812243056,3.03
572354.1529619042,-167454.15296190418,-41.36
148017.6837495626,71882.3162504374,32.69
355186.3535770788,-20286.353577078786,-6.06
922189.6197586515,-482289.6197586515,-109.64
828146.3570524394,-429146.35705243936,-107.56
470154.50119799655,-121154.50119799655,-34.71
410285.9272512612,-180285.9272512612,-78.39
568852.5778840035,-298952.5778840035,-110.76
1496343.678127265,-511343.67812726507,-51.91
284936.95759968087,34063.04240031913,10.68
907910.7863135065,-158010.78631350654,-21.07
279834.5425116611,-90834.54251166107,-48.06
615509.0620944025,-165509.0620944025,-36.78
506630.4459960081,-248630.44599600811,-96.37
529980.0680278027,-154980.06802780274,-41.33
315713.7812600634,-90713.7812600634,-40.32
889732.3272873178,-289732.32728731784,-48.29
317643.05247886595,72356.94752113405,18.55
562770.5040419672,-175770.50404196722,-45.42
568497.9544055352,-283497.95440553525,-99.47
1624473.366311586,-374473.366311586,-29.96
274631.7333028889,24368.266697111074,8.15
714625.6333505339,-235625.6333505339,-49.19
518931.2533154362,-425931.2533154362,-457.99
884375.5794771347,-108875.57947713474,-14.04
483801.8455962618,-250801.8455962618,-107.64
176047.41203053435,83852.58796946565,32.26
439777.8835524665,-184777.88355246652,-72.46
1077420.91517566,-186692.91517566005,-20.96
282823.2555262761,56176.74447372393,16.57
685080.3332505787,-290580.3332505787,-73.66
331329.3338665033,33670.66613349668,9.22
964248.5980182112,-466248.5980182112,-93.62
549353.0310542388,-209853.0310542388,-61.81
654739.6726025892,-104739.67260258924,-19.04
386377.838322286,-96377.83832228603,-33.23
916587.795443183,-61587.795443183044,-7.2
395842.9864889905,-126342.98648899049,-46.88
326900.9543710789,3099.045628921129,0.94
960383.2120207578,-430383.21202075784,-81.2
625723.6184310019,-180723.6184310019,-40.61
1276855.7045186583,-451955.70451865834,-54.79
263545.62138090935,-63545.621380909346,-31.77
1057504.5261468366,-207554.52614683658,-24.42
536550.9174922446,-226550.91749224463,-73.08
844451.6619398758,-434451.6619398758,-105.96
453949.59110770933,-218949.59110770933,-93.17
776091.026825455,-251091.02682545502,-47.83
1001288.4305189374,-126388.43051893741,-14.45
385029.90503660357,-115129.90503660357,-42.66
527857.3750943886,-132857.3750943886,-33.63
390354.8435696792,-90454.84356967919,-30.16
575229.2767182058,-240329.27671820577,-71.76
446504.1900516772,-106604.19005167717,-31.36
428036.6326184296,-93036.6326184296,-27.77
357841.52057676064,-187841.52057676064,-110.5
610549.4686666394,-310649.4686666394,-103.58
1046824.3067958646,-682324.3067958646,-187.19
648356.87665659,-308356.87665659003,-90.69
482255.6182079273,-243255.61820792733,-101.78
592106.4177636662,22893.58223633375,3.72
672374.9188959184,-322474.9188959184,-92.16
448622.800618076,-83622.800618076,-22.91
898383.1161018341,-318383.1161018341,-54.89
874064.8187671393,-149064.81876713934,-20.56
631432.2872873163,-271442.2872873163,-75.4
1012607.8118275945,-162607.81182759453,-19.13
711651.351646822,-216751.35164682195,-43.8
809384.3083315168,-209484.3083315168,-34.92
1458231.4962381131,-463231.49623811315,-46.56
494365.68933508964,-19365.689335089643,-4.08
409161.6558241681,-89161.65582416812,-27.86
516984.8134975089,-106984.81349750888,-26.09
1307723.370395734,-607823.370395734,-86.84
663685.2319331325,-33785.23193313251,-5.36
889118.629242308,-164118.62924230797,-22.64
501444.99910832057,-61444.99910832057,-13.96
605207.9277252371,-280207.9277252371,-86.22
738093.3693323592,-218093.36933235917,-41.94
477195.7073955112,-98195.70739551121,-25.91
564462.947385388,-139462.94738538796,-32.81
503303.2131344946,-128803.21313449461,-34.39
525222.4244123932,-140222.42441239324,-36.42
757993.7382372094,-288993.7382372094,-61.62
2016325.198005502,-941325.1980055021,-87.57
378610.24611265515,-18710.24611265515,-5.2
904973.3812750756,-355973.3812750756,-64.84
560134.9537471684,-265234.9537471684,-89.94
784439.0745284453,15460.925471554743,1.93
616568.6367409807,-141568.63674098067,-29.8
494111.0675869093,-99611.06758690928,-25.25
1122087.7878891886,-22187.78788918862,-2.02
1064771.6054736818,-464772.6054736818,-77.46
486924.3883272186,-1924.3883272185922,-0.4
784627.0256678739,-284727.0256678739,-56.96
859184.8050935921,-209184.80509359215,-32.18
604637.6435041493,-239637.64350414928,-65.65
868293.495497633,-343293.495497633,-65.39
546649.9076019295,-186649.9076019295,-51.85
446068.3050992056,-21068.30509920558,-4.96
597116.9189523039,-208116.91895230394,-53.5
529860.998536167,-144960.99853616697,-37.66
552881.888230562,-177881.88823056198,-47.44
920465.4119360016,-551565.4119360016,-149.52
851088.4506542076,-372088.4506542076,-77.68
912380.4818523182,-114380.48185231816,-14.33
794595.3890616198,-154595.38906161976,-24.16
1031759.990819457,-441859.990819457,-74.9
632573.1605182637,-262573.1605182637,-70.97
1429241.1853322992,-864241.1853322992,-152.96
446522.41845541913,-232522.41845541913,-108.66
1122282.5829287763,-502282.5829287763,-81.01
602525.2440767712,-162525.2440767712,-36.94
660999.2854442557,-230999.28544425569,-53.72
598616.1553511205,-148616.1553511205,-33.03
548956.3133481639,-283956.31334816385,-107.15
612918.0150357448,-103018.01503574476,-20.2
697012.0736005036,-322012.0736005036,-85.87
1141382.8723715316,-378882.87237153156,-49.69
532046.7287785972,-127046.7287785972,-31.37
467023.6074406295,-92023.60744062951,-24.54
578285.4248539906,-179285.42485399055,-44.93
965726.1631567754,-242958.1631567754,-33.61
363057.70314126695,-14057.703141266946,-4.03
762505.0870176414,136494.9129823586,15.18
524836.6253569052,45063.37464309484,7.91
670139.7429609334,-270239.74296093336,-67.58
423507.2580948011,-98507.2580948011,-30.31
597328.227628055,-157328.22762805503,-35.76
421070.2352217126,-91070.23522171262,-27.6
1002345.3310518443,-352345.3310518443,-54.21
761712.6815943376,-163712.68159433757,-27.38
1212203.7899948354,-277203.7899948354,-29.65
741478.4618882178,-293978.46188821783,-65.69
820156.4969623925,-322656.49696239247,-64.86
1075525.4250652643,-380525.42506526434,-54.75
1482017.7314034682,202982.26859653182,12.05
1585380.835516173,-135380.83551617293,-9.34
1406761.1852725656,-257761.18527256558,-22.43
557181.8178643822,-198181.81786438217,-55.2
770841.6424936026,4158.357506397413,0.54
603435.5207476723,-208435.5207476723,-52.77
833714.9330014725,-183714.9330014725,-28.26
1470136.646411384,-470636.646411384,-47.09
1046453.9681077613,-247453.96810776135,-30.97
1041931.273274378,-541931.273274378,-108.39
783880.363721637,-199890.36372163706,-34.23
578357.3399719528,-228360.33997195284,-65.25
576780.2026644468,-226780.20266444678,-64.79
772884.2413980567,-153884.24139805674,-24.86
460042.82288308605,-110042.82288308605,-31.44
533613.7597012441,-223613.75970124407,-72.13
370556.6598374555,-21556.65983745549,-6.18
570978.466437716,-175978.46643771604,-44.55
396220.2164809238,-26320.216480923817,-7.12
478903.62747867405,59396.372521325946,11.03
437838.1704849792,-227838.17048497917,-108.49
371503.96616490977,-52503.96616490977,-16.46
472692.5638785432,52307.43612145679,9.96
441699.81704204716,-16699.817042047158,-3.93
674806.9811275266,-294806.9811275266,-77.58
420732.3580897779,-73732.35808977787,-21.25
559902.1356084766,-135002.1356084766,-31.77
326851.9298515641,-1851.929851564113,-0.57
359643.1456379476,-117143.1456379476,-48.31
895314.021077257,-396314.021077257,-79.42
538934.209052487,-183934.20905248704,-51.81
564560.4701249145,-239560.47012491454,-73.71
489228.835075123,-100228.835075123,-25.77
852855.1695080088,-527955.1695080088,-162.5
850718.3964667575,-250918.39646675752,-41.83
406462.9972670297,-57462.997267029714,-16.47
862996.0411959556,-267996.0411959556,-45.04
813841.3042040546,-64841.30420405464,-8.66
599044.0135414773,-84044.01354147727,-16.32
819458.4951848474,-300458.4951848474,-57.89
703611.3336591064,-338611.3336591064,-92.77
390721.9871161592,9178.012883840827,2.3
752231.8887377039,-373231.8887377039,-98.48
841001.9296327707,-441011.9296327707,-110.26
443895.32346939226,-58895.32346939226,-15.3
1149950.9693297427,-454950.9693297427,-65.46
829860.3371423867,-299960.3371423867,-56.61
706655.920518537,-266755.92051853705,-60.64
378840.7822545639,-93840.78225456388,-32.93
785388.1463703027,-218388.14637030265,-38.52
746942.4874852144,-97942.48748521437,-15.09
836092.9471350996,-186192.94713509956,-28.65
465922.2265608418,-50922.22656084178,-12.27
1137052.8232369393,-338052.82323693926,-42.31
867329.8731445234,-192429.87314452336,-28.51
239827.24009431852,110172.75990568148,31.48
808316.1568615059,-308416.15686150594,-61.7
911088.2688465776,-336088.2688465776,-58.45
665891.21605422,-241191.21605421999,-56.79
1117172.6142527512,-222172.61425275123,-24.82
605772.1406821976,-130772.14068219764,-27.53
408132.0227885167,16767.97721148329,3.95
685163.9970573455,-35163.99705734546,-5.41
293851.0905444636,25148.9094555364,7.88
810946.1536450454,-235946.15364504536,-41.03
832681.1458299402,-302781.1458299402,-57.14
774234.1495687405,-279234.1495687405,-56.41
372340.28496612003,-38340.28496612003,-11.48
840332.6922346515,-128632.69223465153,-18.07
614203.2499500273,-59203.249950027326,-10.67
817392.5538618388,-237392.55386183877,-40.93
1359566.5044089756,-484666.5044089756,-55.4
1042147.2805809833,-92247.28058098326,-9.71
525036.5311537785,-105036.53115377855,-25.01
714463.5930280075,-174463.59302800754,-32.31
1494262.742697182,1680737.257302818,52.94
653645.5805298472,-178645.58052984718,-37.61
984920.1708031923,-285020.1708031923,-40.72
428931.67581218225,-44031.67581218225,-11.44
1033414.8203789043,-273414.82037890435,-35.98
876810.473703292,-286910.47370329197,-48.64
874827.6139493026,-430036.6139493026,-96.68
887965.0485843602,-248965.04858436016,-38.96
914880.5704493043,-189880.5704493043,-26.19
603408.7919327815,-124408.79193278146,-25.97
980608.8904768799,-280708.8904768799,-40.11
799121.6102747926,-264121.61027479265,-49.37
730912.4826126215,-211468.4826126215,-40.71
316560.9341401004,18339.065859899623,5.48
858935.0179132228,-193935.01791322278,-29.16
357042.9487623316,-57042.94876233162,-19.01
459574.4757325812,-19574.475732581224,-4.45
1071321.4093946093,-96321.40939460928,-9.88
825786.0202332721,-185886.0202332721,-29.05
861789.3633358796,598110.6366641204,40.97
565983.3430425134,-75983.34304251336,-15.51
1137688.2475637482,157311.75243625185,12.15
518600.2820456396,-93600.28204563959,-22.02
414161.49312967225,-29161.49312967225,-7.57
652225.5094254361,-182781.50942543615,-38.94
826746.452643028,348253.547356972,29.64
439613.50611605216,10386.493883947842,2.31
381461.54705128237,-102461.54705128237,-36.72
460443.37207756937,-28443.372077569366,-6.58
1135295.8815269107,-335395.8815269107,-41.93
1087380.9024651428,-198380.90246514278,-22.32
878249.6289491646,-165749.62894916465,-23.26
571174.9299946334,178225.07000536658,23.78
495957.80853215186,-45957.80853215186,-10.21
801542.89048255,-201642.89048255002,-33.61
244678.95616514096,80321.04383485904,24.71
646279.1421228219,-130279.14212282188,-25.25
1484734.4767435524,-1236671.4767435524,-498.53
388447.95710244635,6552.042897553649,1.66
748157.6232640014,-73157.62326400145,-10.84
780533.7694571186,-220633.7694571186,-39.41
867747.4905967804,-352747.49059678044,-68.49
661009.5256236289,-61009.52562362887,-10.17
962986.4319076248,-63986.43190762482,-7.12
490365.6135222765,39534.386477723485,7.46
584979.5678531323,-119979.56785313226,-25.8
874895.1479906734,-249905.14799067343,-39.99
407672.3436168388,-78672.3436168388,-23.91
965101.0311035198,-325101.03110351984,-50.8
3260854.3244591183,-1070854.3244591183,-48.9
240499.6105314265,179500.3894685735,42.74
1009697.3664907984,205302.63350920158,16.9
450502.7612475804,24497.238752419595,5.16
376302.00488869986,-206302.00488869986,-121.35
318803.55708556715,16196.442914432846,4.83
786647.1964154299,-317247.19641542993,-67.59
463885.7209095496,-28885.720909549622,-6.64
429467.74129557423,-9567.741295574233,-2.28
1436656.8652245607,-51656.86522456072,-3.73
1042739.5806626867,-53739.58066268673,-5.43
726356.7466400978,-104357.74664009782,-16.78
1620158.6750512966,529841.3249487034,24.64
992833.6365498635,-192834.6365498635,-24.1
732456.151825642,-132456.15182564198,-22.08
663426.0034680534,-154426.00346805342,-30.34
485884.0534095182,-151384.0534095182,-45.26
556338.5635365075,28661.436463492457,4.9
826145.3442763845,-211145.34427638445,-34.33
804406.0584903054,-7406.0584903054405,-0.93
784759.3537775618,-309759.3537775618,-65.21
941689.3883608113,-411690.3883608113,-77.68
485075.0496885951,2424.9503114048857,0.5
1782753.883645103,116246.11635489692,6.12
1502743.5648997328,92256.43510026718,5.78
829014.459308028,-394014.459308028,-90.58
693793.1011088681,-94293.10110886814,-15.73
855402.3364380457,-270402.3364380457,-46.22
1171954.8306294316,303045.16937056836,20.55
334352.8406734932,39747.15932650678,10.62
582507.4424861246,-93507.44248612458,-19.12
560665.7346896746,-60665.73468967457,-12.13
894255.4792454734,-319256.4792454734,-55.52
317105.41640454996,51894.583595450036,14.06
484124.53819269454,-86624.53819269454,-21.79
670528.1787882946,-220528.17878829455,-49.01
1504076.609016441,-1283576.609016441,-582.12
675382.234685339,-325482.23468533903,-93.02
309202.24700104864,-19205.247001048643,-6.62
982832.8356196212,-237832.8356196212,-31.92
689326.3763064004,59673.6236935996,7.97
951022.0547230837,223977.94527691626,19.06
641470.1342566521,58529.86574334791,8.36
804609.3358082729,-154609.33580827294,-23.79
871846.5536702768,-31846.55367027677,-3.79
837365.3966281975,87634.60337180248,9.47
1407884.0343594037,-232884.03435940365,-19.82
548506.9749258487,1493.0250741513446,0.27
743168.2666346573,-178168.26663465728,-31.53
723825.5528251273,-123835.55282512726,-20.64
1346839.5033831825,1303160.4966168175,49.18
814745.8747393684,-264845.87473936845,-48.16
854864.7257370851,144135.2742629149,14.43
700898.9193732999,99091.08062670007,12.39
353235.38541072933,-33236.38541072933,-10.39
997728.5461531009,102271.4538468991,9.3
1823932.1820577946,2171067.8179422054,54.34
606668.0639360659,-71668.06393606588,-13.4
902981.0232465535,-173981.0232465535,-23.87
307077.70287621673,2922.297123783268,0.94
764769.4635436768,-357598.4635436768,-87.83
1409720.3063903106,-59720.30639031064,-4.42
660727.8272323702,-170727.82723237015,-34.84
630168.5930974376,-120168.59309743764,-23.56
578181.1262899358,-19181.126289935783,-3.43
754952.8355263816,-304952.8355263816,-67.77
600911.2318967816,-70911.2318967816,-13.38
721954.5920439814,2945.4079560185783,0.41
564474.2891912456,-224974.28919124557,-66.27
292519.8684345437,92480.13156545628,24.02
2455689.3759980295,-330689.3759980295,-15.56
639761.0548560417,-100761.05485604168,-18.69
595046.5198050912,-45146.5198050912,-8.21
1869074.7375567001,-69074.73755670013,-3.84
510220.3438330563,-61220.34383305628,-13.63
391451.94086159905,77504.05913840095,16.53
853490.0453599369,-254490.0453599369,-42.49
733295.9711098685,96204.0288901315,11.6
667145.5649072039,-142245.5649072039,-27.1
518889.63326198887,251110.36673801113,32.61
1668266.4540234616,1326733.5459765384,44.3
631252.359988186,-86252.35998818604,-15.83
1174810.2204034347,-74810.22040343471,-6.8
868113.7614961783,-338113.76149617834,-63.8
581354.5368214389,78645.46317856107,11.92
791007.9054211366,-291107.90542113665,-58.23
2514542.118021652,-816542.1180216521,-48.09
