predict_price_nn,difference_nn,percent_change_nn
853930.9,-91930.875,-12.06
564844.0,-18944.0,-3.47
695672.8,-70672.8125,-11.31
660796.7,38203.3125,5.47
612877.06,-73877.0625,-13.71
296953.2,72946.8125,19.72
337569.56,17430.4375,4.91
343535.7,115689.3125,25.19
642407.75,456592.25,41.55
321327.06,-1327.0625,-0.41
386020.47,63979.53125,14.22
318605.34,30394.65625,8.71
418147.53,-188247.53125,-81.88
261348.61,8551.390625,3.17
303061.97,-3161.96875,-1.05
321190.22,-86190.21875,-36.68
288740.25,50259.75,14.83
364482.75,-60482.75,-19.9
361157.38,63742.625,15.0
368543.7,-24543.6875,-7.13
314369.1,-29369.09375,-10.3
280494.62,44505.375,13.69
343421.2,-28421.1875,-9.02
420262.6,-81262.59375,-23.97
335681.12,64218.875,16.06
274316.22,125583.78125,31.4
489830.66,9169.34375,1.84
333448.56,36551.4375,9.88
542264.4,45635.625,7.76
334203.84,35696.15625,9.65
273351.16,-18351.15625,-7.2
610247.5,-247.5,-0.04
304099.16,-129099.15625,-73.77
301909.56,-71909.5625,-31.27
402240.56,-68240.5625,-20.43
290291.1,118708.90625,29.02
248730.8,91169.203125,26.82
353074.94,21925.0625,5.85
254121.83,-134121.828125,-111.77
408867.47,-58967.46875,-16.85
259745.73,254.265625,0.1
431374.94,48625.0625,10.13
391898.66,-43898.65625,-12.61
368515.97,-11515.96875,-3.23
458573.94,426.0625,0.09
535531.06,-46531.0625,-9.52
249449.72,94040.28125,27.38
681418.1,-107428.125,-18.72
481197.53,-41197.53125,-9.36
457859.6,-62859.59375,-15.91
575332.0,-25332.0,-4.61
604584.4,-104684.375,-20.94
585617.56,-95617.5625,-19.51
383839.34,28660.65625,6.95
471870.3,-96870.3125,-25.83
628880.5,33119.5,5.0
515837.53,-55937.53125,-12.16
818620.2,-119620.1875,-17.11
643674.9,51325.125,7.38
647202.2,-82.1875,-0.01
377353.47,-27363.46875,-7.82
241381.14,3618.859375,1.48
272028.25,-23028.25,-9.25
522398.97,-26408.96875,-5.32
412060.1,13222.90625,3.11
378749.22,-40849.21875,-12.09
372897.75,-43897.75,-13.34
308580.53,1419.46875,0.46
312916.75,42083.25,11.85
716510.44,33489.5625,4.47
547331.06,-152331.0625,-38.56
560653.0,181347.0,24.44
525157.56,-68157.5625,-14.91
341156.34,-81156.34375,-31.21
645394.6,150380.375,18.9
1172289.5,-627289.5,-115.1
765391.75,-285491.75,-59.49
408908.88,-79908.875,-24.29
475549.9,-15549.90625,-3.38
636630.1,-141630.125,-28.61
646307.8,-131307.8125,-25.5
2188006.0,1106994.0,33.6
1163314.4,-193870.375,-20.0
473585.5,-114585.5,-31.92
554793.9,-59793.875,-12.08
495916.22,-20916.21875,-4.4
887827.4,-457827.375,-106.47
790699.3,-110119.3125,-16.18
772240.1,-122740.125,-18.9
562034.4,-77034.375,-15.88
855590.75,-60590.75,-7.62
619488.94,-139488.9375,-29.06
673917.6,-108917.625,-19.28
1001929.94,-451929.9375,-82.17
463453.78,115546.21875,19.96
928679.94,-348679.9375,-60.12
737289.5,-202289.5,-37.81
1083044.2,-98044.25,-9.95
943304.75,-418304.75,-79.68
765312.9,-255312.875,-50.06
480670.16,-105670.15625,-28.18
612023.25,-192123.25,-45.75
608561.44,-218661.4375,-56.08
356594.38,13305.625,3.6
473111.84,1888.15625,0.4
718852.75,-138452.75,-23.85
1172266.8,1733.25,0.15
540854.1,-26854.125,-5.22
506513.38,-152876.375,-43.23
771652.7,-271652.6875,-54.33
611522.94,-111622.9375,-22.33
527208.7,-136208.6875,-34.84
881879.1,113120.875,11.37
501337.44,-191337.4375,-61.72
446721.6,-11721.59375,-2.69
773627.6,-198627.625,-34.54
938272.75,36727.25,3.77
587501.44,-87502.4375,-17.5
506513.22,-31513.21875,-6.63
590749.8,-111749.8125,-23.33
927996.94,-128996.9375,-16.14
528246.8,-68246.8125,-14.84
524922.2,-46422.1875,-9.7
1616451.6,-67007.625,-4.32
373670.1,-73670.09375,-24.56
1086171.8,-523717.75,-93.11
720493.94,-350593.9375,-94.78
1420292.0,369708.0,20.65
308496.4,-8496.40625,-2.83
2117399.8,-1802399.75,-572.19
326833.47,-136933.46875,-72.11
988960.3,-403960.3125,-69.05
706083.94,218416.0625,23.63
1132457.4,762542.625,40.24
2215252.2,469747.75,17.5
396661.28,-69661.28125,-21.3
1120200.9,-520300.875,-86.73
463384.62,-13384.625,-2.97
474454.03,-95454.03125,-25.19
2068523.2,306476.75,12.9
417775.66,-95875.65625,-29.78
725761.6,-225761.625,-45.15
292043.16,-122046.15625,-71.79
640182.94,-251182.9375,-64.57
2037951.2,337048.75,14.19
306181.28,-31181.28125,-11.34
257266.19,-72366.1875,-39.14
230930.39,-5930.390625,-2.64
230535.45,-10535.453125,-4.79
270858.28,-20958.28125,-8.39
312850.12,-12860.125,-4.29
298229.38,-38229.375,-14.7
242196.22,2803.78125,1.14
264292.25,30707.75,10.41
268555.7,-33555.6875,-14.28
262968.28,37031.71875,12.34
390507.3,-30607.3125,-8.5
220538.58,29461.421875,11.78
294653.78,-8663.78125,-3.03
247669.83,-27669.828125,-12.58
229909.27,27990.734375,10.85
215608.86,6291.140625,2.84
289456.7,7543.3125,2.54
231356.1,-6356.09375,-2.82
245626.08,14273.921875,5.49
204958.36,15041.640625,6.84
223429.25,36470.75,14.03
217296.33,2703.671875,1.23
323934.9,-19934.90625,-6.56
209203.55,-19203.546875,-10.11
207820.08,62979.921875,23.26
220130.69,49769.3125,18.44
242791.3,37108.703125,13.26
288008.78,61991.21875,17.71
285011.72,99978.28125,25.97
270069.06,-20079.0625,-8.03
235745.25,-10745.25,-4.78
230818.27,44181.734375,16.07
298040.9,21859.09375,6.83
225815.45,-6815.453125,-3.11
276263.2,-36313.1875,-15.13
252567.83,-49068.828125,-24.11
251298.98,-11398.984375,-4.75
334805.6,-26769.59375,-8.69
206307.84,3692.15625,1.76
228012.08,-58512.078125,-34.52
277810.28,-38922.28125,-16.29
250957.12,-17457.125,-7.48
297303.56,-44303.5625,-17.51
378744.7,-79254.6875,-26.46
286383.66,34616.34375,10.78
232065.78,-7065.78125,-3.14
256862.86,-31862.859375,-14.16
243640.98,-75740.984375,-45.11
353703.34,-78703.34375,-28.62
235761.81,9238.1875,3.77
292392.1,41607.90625,12.46
212584.34,-22584.34375,-11.89
307596.94,7403.0625,2.35
211763.81,23236.1875,9.89
227274.97,-28274.96875,-14.21
168723.64,52276.359375,23.65
266544.88,-46544.875,-21.16
268756.16,243.84375,0.09
233657.11,-18657.109375,-8.68
229483.44,-9483.4375,-4.31
225762.1,24137.90625,9.66
288365.38,-9375.375,-3.36
204656.95,58343.046875,22.18
435340.62,-60340.625,-16.09
205307.84,39692.15625,16.2
230580.08,6419.921875,2.71
266951.94,-16951.9375,-6.78
275557.25,8442.75,2.97
260604.19,139295.8125,34.83
216974.08,-4974.078125,-2.35
207363.45,-2363.453125,-1.15
233500.86,6399.140625,2.67
263217.25,-13217.25,-5.29
324985.88,-39995.875,-14.03
286596.28,38403.71875,11.82
322663.97,-28623.96875,-9.73
243980.77,-18980.765625,-8.44
235415.39,-16415.390625,-7.5
284731.3,-14731.3125,-5.46
187958.64,-85458.640625,-83.37
267314.6,17685.40625,6.21
302766.03,32133.96875,9.6
267041.56,-17141.5625,-6.86
269599.9,-89599.90625,-49.78
257310.08,42589.921875,14.2
327783.16,-35783.15625,-12.25
333132.4,-38232.40625,-12.96
289308.97,-9308.96875,-3.32
193942.73,35057.265625,15.31
286979.4,-36979.40625,-14.79
292083.84,2916.15625,0.99
258628.34,-19628.34375,-8.21
235959.67,15940.328125,6.33
235953.6,9046.40625,3.69
344847.9,-24847.90625,-7.76
204439.61,10560.390625,4.91
216708.67,33191.328125,13.28
299969.12,15030.875,4.77
311648.66,-31649.65625,-11.3
242127.4,22772.59375,8.6
200407.48,-25407.484375,-14.52
206035.95,13964.046875,6.35
312152.78,-27152.78125,-9.53
242392.45,7507.546875,3.0
229478.64,-20578.640625,-9.85
431829.78,-81829.78125,-23.38
264138.34,-9138.34375,-3.58
247776.81,25123.1875,9.21
255646.95,14253.046875,5.28
293238.84,-19238.84375,-7.02
232200.53,-24700.53125,-11.9
262044.27,-67544.265625,-34.73
263164.78,-108165.78125,-69.78
243947.48,-74947.484375,-44.35
203038.83,56961.171875,21.91
261083.61,-1183.609375,-0.46
232541.94,-12541.9375,-5.7
215561.36,9438.640625,4.19
316131.06,8868.9375,2.73
348146.16,-73146.15625,-26.6
254609.12,5390.875,2.07
285989.16,14010.84375,4.67
257046.08,-59146.078125,-29.89
216419.27,-11419.265625,-5.57
279324.9,13575.09375,4.63
232539.48,-57639.484375,-32.96
245338.06,23661.9375,8.8
223808.02,11191.984375,4.76
218799.42,6190.578125,2.75
291584.47,23415.53125,7.43
215146.3,8853.703125,3.95
297538.97,-27638.96875,-10.24
227582.38,-77583.375,-51.72
279570.06,-19570.0625,-7.53
229499.95,-49499.953125,-27.5
390062.88,-15062.875,-4.02
204985.64,15014.359375,6.82
262240.78,-23240.78125,-9.72
295875.5,9124.5,2.99
237688.22,77311.78125,24.54
260901.44,13998.5625,5.09
325903.6,-38913.59375,-13.56
288349.34,-31349.34375,-12.2
427578.53,-67678.53125,-18.8
306307.9,-6308.90625,-2.1
334419.6,75580.40625,18.43
197550.92,-135050.921875,-216.08
195323.02,51676.984375,20.92
243745.39,-74745.390625,-44.23
311220.34,17779.65625,5.4
274352.97,5547.03125,1.98
285275.03,59724.96875,17.31
261796.34,-101796.34375,-63.62
285024.06,-30095.0625,-11.81
285403.94,-17903.9375,-6.69
343368.53,-28368.53125,-9.01
295265.38,-108365.375,-57.98
228620.45,10279.546875,4.3
274574.7,-10074.6875,-3.81
242662.14,-86662.140625,-55.55
239494.73,-24494.734375,-11.39
304273.22,-34273.21875,-12.69
258340.03,1180.96875,0.46
249668.11,65331.890625,20.74
363352.66,-38102.65625,-11.71
248046.1,31453.90625,11.25
223212.48,21687.515625,8.86
370039.53,-92039.53125,-33.11
241945.95,-2945.953125,-1.23
212655.92,-12656.921875,-6.33
302608.4,37391.59375,11.0
390259.9,-65259.90625,-20.08
332841.25,17058.75,4.88
268436.62,18463.375,6.44
234798.6,15201.40625,6.08
282927.6,-17927.59375,-6.77
286633.16,-21633.15625,-8.16
230241.72,-5341.71875,-2.38
237570.81,-62670.8125,-35.83
311309.38,-46309.375,-17.48
216835.38,23064.625,9.61
279041.16,-7041.15625,-2.59
218624.86,-18624.859375,-9.31
229841.02,-19841.015625,-9.45
260704.45,28295.546875,9.79
1925946.4,-400946.375,-26.29
310620.28,-10720.28125,-3.57
474242.72,25657.28125,5.13
308522.5,26477.5,7.9
542232.7,-42282.6875,-8.46
230828.83,29171.171875,11.22
416612.44,-1612.4375,-0.39
266731.12,18268.875,6.41
251789.2,-31789.203125,-14.45
221873.48,3126.515625,1.39
471652.72,73347.28125,13.46
258900.11,-4000.109375,-1.57
695054.2,79945.8125,10.32
286275.53,-61275.53125,-27.23
262988.4,-12988.40625,-5.2
769192.56,-84192.5625,-12.29
554867.75,110132.25,16.56
308578.56,-23578.5625,-8.27
222676.47,-22776.46875,-11.39
286014.78,-41014.78125,-16.74
705270.75,-96270.75,-15.81
2244009.8,-454009.75,-25.36
264701.94,198.0625,0.07
275761.97,90138.03125,24.63
236731.55,-1731.546875,-0.74
640475.2,99524.8125,13.45
1465254.8,-566254.75,-62.99
283764.03,-23764.03125,-9.14
200731.08,28268.921875,12.34
570281.0,-71281.0,-14.28
214633.45,20366.546875,8.67
655845.3,-71845.3125,-12.3
326356.5,-6356.5,-1.99
387070.66,92829.34375,19.34
506125.25,-17125.25,-3.5
554407.75,-24408.75,-4.61
351717.66,-76717.65625,-27.9
358256.03,48743.96875,11.98
445425.4,54474.59375,10.9
853947.9,-154947.875,-22.17
271891.66,18108.34375,6.24
256123.75,-8223.75,-3.32
211034.67,-11034.671875,-5.52
226636.78,13363.21875,5.57
531888.9,18110.125,3.29
352863.72,87036.28125,19.79
269748.3,-10748.3125,-4.15
231200.58,8699.421875,3.63
834306.75,-211306.75,-33.92
386100.72,13399.28125,3.35
284915.47,55084.53125,16.2
292671.66,-7771.65625,-2.73
259504.81,395.1875,0.15
656673.6,-86773.625,-15.23
422433.6,-22533.59375,-5.63
254331.45,-24331.453125,-10.58
290316.4,99683.59375,25.56
936012.56,-336012.5625,-56.0
304853.56,-4953.5625,-1.65
303343.56,-4343.5625,-1.45
274671.38,-19671.375,-7.71
521972.97,60527.03125,10.39
198322.48,31677.515625,13.77
433449.53,-14449.53125,-3.45
730193.56,-11193.5625,-1.56
336523.66,-46523.65625,-16.04
247563.4,37436.59375,13.14
432494.22,-57494.21875,-15.33
684691.0,-35691.0,-5.5
393280.16,-18280.15625,-4.87
242451.77,-18451.765625,-8.24
465711.28,59188.71875,11.28
270756.9,89143.09375,24.77
214237.95,-14337.953125,-7.17
322317.56,-34817.5625,-12.11
286678.44,3021.5625,1.04
425922.56,-6022.5625,-1.43
790317.25,59682.75,7.02
491982.3,-76982.3125,-18.55
330454.84,-58454.84375,-21.49
268022.03,51977.96875,16.24
233373.08,-8473.078125,-3.77
628849.3,-59849.3125,-10.52
236074.0,-26174.0,-12.47
584883.2,45116.8125,7.16
430941.12,-25941.125,-6.41
206597.89,18401.109375,8.18
248584.89,-54584.890625,-28.14
702946.0,-172946.0,-32.63
334834.28,14865.71875,4.25
222325.3,-33325.296875,-17.63
210560.47,-70660.46875,-50.51
1794340.6,-104340.625,-6.17
611337.56,-91337.5625,-17.56
407343.1,-67443.09375,-19.84
275101.06,2398.9375,0.86
635554.9,-95554.875,-17.7
401292.47,23707.53125,5.58
235751.45,34248.546875,12.68
1068782.4,16217.625,1.49
393018.47,21981.53125,5.3
266706.34,68293.65625,20.39
346078.75,-90078.75,-35.19
475367.6,34632.40625,6.79
227360.44,-2360.4375,-1.05
400448.22,-31448.21875,-8.52
248735.52,61264.484375,19.76
1600714.8,-605714.75,-60.88
483266.53,-83366.53125,-20.85
204444.38,24555.625,10.72
275744.7,-10844.6875,-4.09
786056.5,-101056.5,-14.75
417664.72,82334.28125,16.47
601751.6,-51751.625,-9.41
821178.1,-237178.125,-40.61
278075.44,-43075.4375,-18.33
282597.0,17403.0,5.8
449152.47,-79152.46875,-21.39
614370.4,-94470.375,-18.17
846737.56,-96742.5625,-12.9
238130.64,1869.359375,0.78
218430.05,11569.953125,5.03
505313.28,-6313.28125,-1.27
240668.25,47831.75,16.58
1630261.0,469739.0,22.37
616811.75,62688.25,9.23
272975.22,6924.78125,2.47
2144739.2,-444839.25,-26.17
279386.22,-29386.21875,-11.75
1871250.8,-173250.75,-10.2
404623.12,75276.875,15.69
700275.4,-35275.375,-5.3
266314.16,-21314.15625,-8.7
347028.25,-33038.25,-10.52
270331.12,24668.875,8.36
320304.62,89595.375,21.86
669989.7,-85089.6875,-14.55
320246.44,-35346.4375,-12.41
225488.39,-5488.390625,-2.49
623277.2,-73377.1875,-13.34
689388.8,-64388.8125,-10.3
315549.47,9450.53125,2.91
314515.12,-49515.125,-18.68
276986.22,-29086.21875,-11.73
513253.1,55746.90625,9.8
289698.8,-14698.8125,-5.35
274149.66,-54149.65625,-24.61
435138.78,14861.21875,3.3
844425.25,-155425.25,-22.56
304594.03,-19594.03125,-6.88
330909.12,-51009.125,-18.22
518997.12,30992.875,5.64
535999.75,63900.25,10.65
270085.84,44914.15625,14.26
622731.5,-62931.5,-11.24
255069.42,-20069.421875,-8.54
482122.78,52877.21875,9.88
278882.47,26117.53125,8.56
292798.47,-42898.46875,-17.17
269401.03,-14401.03125,-5.65
541261.8,83738.1875,13.4
864083.7,-64195.6875,-8.03
316296.84,33603.15625,9.6
436521.7,-37521.6875,-9.4
369024.3,30975.6875,7.74
379211.6,-69211.59375,-22.33
295267.84,4632.15625,1.54
225441.92,-25441.921875,-12.72
462566.34,-79566.34375,-20.77
439233.56,110766.4375,20.14
231980.33,6019.671875,2.53
282061.9,-27061.90625,-10.61
407734.75,-42834.75,-11.74
364957.84,-95057.84375,-35.22
566500.3,-66500.3125,-13.3
884591.5,130358.5,12.84
255552.2,-25652.203125,-11.16
740905.9,-140905.875,-23.48
576912.9,-26912.875,-4.89
282761.78,44238.21875,13.53
496901.28,128098.71875,20.5
238534.62,26465.375,9.99
702274.1,-187274.125,-36.36
385660.66,-18160.65625,-4.94
456990.78,-57090.78125,-14.28
1033023.1,-273023.125,-35.92
445101.5,46898.5,9.53
323010.75,61989.25,16.1
980445.0,-15445.0,-1.6
1006907.25,-56907.25,-5.99
514243.72,-66743.71875,-14.91
680050.0,-155050.0,-29.53
325024.4,-50024.40625,-18.19
655530.4,-105530.375,-19.19
371722.22,27277.78125,6.84
470039.22,59960.78125,11.31
247795.3,112104.703125,31.15
533956.2,-58956.1875,-12.41
280477.44,-110577.4375,-65.08
454736.4,-47736.40625,-11.73
448932.66,-74032.65625,-19.75
844249.6,-467749.625,-124.24
391743.6,43256.40625,9.94
978975.1,-298975.125,-43.97
548072.6,-113072.625,-25.99
1099404.5,-400404.5,-57.28
386671.0,-122771.0,-46.52
1012389.6,-387389.625,-61.98
462474.06,35515.9375,7.13
520766.72,-80766.71875,-18.36
552799.06,-122799.0625,-28.56
690547.75,-236547.75,-52.1
408076.9,-3076.90625,-0.76
350933.16,19066.84375,5.15
361953.84,-36953.84375,-11.37
494854.9,5045.09375,1.01
677572.5,-157672.5,-30.33
502771.44,-27871.4375,-5.87
532069.0,-83069.0,-18.5
382107.9,37892.09375,9.02
582864.44,2135.5625,0.37
888120.5,111323.5,11.14
255335.73,9664.265625,3.65
782742.56,66657.4375,7.85
372264.66,19735.34375,5.03
651401.25,-56401.25,-9.48
492793.12,-32893.125,-7.15
508655.44,56344.5625,9.97
490231.28,-10331.28125,-2.15
657922.3,-44622.3125,-7.28
605118.0,-190218.0,-45.85
507580.22,-27580.21875,-5.75
584014.3,-59014.3125,-11.24
1363054.2,-200610.25,-17.26
729436.94,-204436.9375,-38.94
414321.6,-14321.59375,-3.58
782304.0,-29049.0,-3.86
968610.56,-488710.5625,-101.84
466605.97,-41605.96875,-9.79
423800.34,-88900.34375,-26.55
483156.8,-99156.8125,-25.82
964103.25,-79103.25,-8.94
1479874.5,-430874.5,-41.07
722355.3,87634.6875,10.82
784581.5,-199581.5,-34.12
577361.3,71638.6875,11.04
676476.1,158523.875,18.98
648589.2,51410.8125,7.34
840826.25,-65826.25,-8.49
774105.44,75894.5625,8.93
691866.7,-16966.6875,-2.51
722525.5,92474.5,11.35
527425.8,147562.1875,21.86
1303093.0,-178093.0,-15.83
526901.1,147998.875,21.93
731781.75,-182281.75,-33.17
286980.25,202019.75,41.31
786052.3,-186052.3125,-31.01
703936.94,-264936.9375,-60.35
537262.3,57737.6875,9.7
523604.84,26345.15625,4.79
973477.5,-313477.5,-47.5
724878.56,-49878.5625,-7.39
927036.1,667963.875,41.88
847144.4,-147144.375,-21.02
664704.6,-140704.625,-26.85
445165.53,139834.46875,23.9
1008149.94,-79149.9375,-8.52
249983.52,59016.484375,19.1
563528.1,136371.875,19.48
756748.8,192751.1875,20.3
326587.0,58413.0,15.17
403647.7,146352.3125,26.61
757823.75,-282823.75,-59.54
725111.9,-111.875,-0.02
446945.12,102554.875,18.66
1555990.4,-405990.375,-35.3
545781.94,53218.0625,8.88
2100051.8,-450051.75,-27.28
714159.8,-4159.8125,-0.59
542307.2,76692.8125,12.39
990472.8,-302972.8125,-44.07
252752.39,-42852.390625,-20.42
553654.2,26345.8125,4.54
845420.4,3579.625,0.42
835861.75,-20861.75,-2.56
803501.5,-258501.5,-47.43
1394633.0,-194633.0,-16.22
597584.6,36915.375,5.82
734525.9,-59525.875,-8.82
433807.22,14192.78125,3.17
964450.5,-165450.5,-20.71
563316.0,66584.0,10.57
2564884.0,-1064884.0,-70.99
689539.5,109460.5,13.7
505151.8,74848.1875,12.9
966102.4,193897.625,16.72
419890.56,-19990.5625,-5.0
1900543.4,-201543.375,-11.86
323991.2,-158991.1875,-96.36
442332.16,52667.84375,10.64
763460.4,-323560.375,-73.55
364724.34,200275.65625,35.45
371702.25,113297.75,23.36
764843.0,-185843.0,-32.1
865943.3,33056.6875,3.68
736258.7,-237258.6875,-47.55
308944.97,26055.03125,7.78
1791026.8,958973.25,34.87
382294.25,-57294.25,-17.63
646630.8,252369.1875,28.07
430814.78,-24814.78125,-6.11
827523.25,107476.75,11.49
1036894.2,68105.8125,6.16
434969.78,-149969.78125,-52.62
617170.06,-17170.0625,-2.86
590392.5,-140492.5,-31.23
948140.1,-223140.125,-30.78
969848.1,-70848.125,-7.88
421375.62,98524.375,18.95
969705.25,-90705.25,-10.32
320529.16,-80529.15625,-33.55
520893.84,-70893.84375,-15.75
620013.3,164986.6875,21.02
577153.56,172746.4375,23.04
1044322.6,-49322.625,-4.96
387870.2,64129.8125,14.19
769915.06,105084.9375,12.01
681595.1,-106695.125,-18.56
732090.7,102909.3125,12.32
882608.1,262391.875,22.92
450322.22,78677.78125,14.87
715806.5,-106806.5,-17.54
2098445.8,-898445.75,-74.87
1067312.0,27688.0,2.53
387871.1,60128.90625,13.42
966743.2,-181743.1875,-23.15
1450630.8,49368.25,3.29
726202.44,-46202.4375,-6.79
1969844.5,-79844.5,-4.22
526735.56,23214.4375,4.22
861434.5,338565.5,28.21
658300.1,-78400.125,-13.52
692819.5,-77819.5,-12.65
424647.78,4352.21875,1.01
786477.4,63422.625,7.46
659137.1,90862.875,12.12
1033765.2,65234.8125,5.94
750392.1,-75392.125,-11.17
4410843.5,-1615843.5,-57.81
1220395.8,-545395.75,-80.8
754892.75,-25892.75,-3.55
607760.75,-167860.75,-38.16
977102.3,1897.6875,0.19
185626.72,189373.28125,50.5
3120638.0,-1125638.0,-56.42
398275.2,76724.8125,16.15
1055629.9,-280629.875,-36.21
574400.8,10599.1875,1.81
935552.0,-360552.0,-62.7
1230537.6,-5537.625,-0.45
687186.9,-72186.875,-11.74
1116226.0,233774.0,17.32
382375.62,-32375.625,-9.25
1042485.25,157514.75,13.13
713682.4,26317.625,3.56
536318.5,-57318.5,-11.97
2834464.8,-139464.75,-5.17
303274.25,6625.75,2.14
422058.8,77941.1875,15.59
586989.8,32910.1875,5.31
2241538.8,-666538.75,-42.32
554150.5,2849.5,0.51
908794.4,-356794.375,-64.64
840161.6,34838.375,3.98
419854.06,-180854.0625,-75.67
2232340.5,417659.5,15.76
699534.94,-219534.9375,-45.74
624165.2,225834.8125,26.57
507227.6,-117327.59375,-30.09
291303.03,178696.96875,38.02
625029.44,-150029.4375,-31.59
1191561.9,-303561.875,-34.18
398818.34,-28918.34375,-7.82
1562972.0,-283972.0,-22.2
465821.53,109178.46875,18.99
670883.0,54117.0,7.46
605467.7,35032.3125,5.47
1201544.2,48355.75,3.87
868921.94,131078.0625,13.11
892539.2,257460.8125,22.39
498299.9,191700.09375,27.78
3460299.8,489700.25,12.4
303312.34,166687.65625,35.47
2016260.4,682739.625,25.3
1041376.0,-391376.0,-60.21
677661.4,-277661.375,-69.42
887132.0,-88132.0,-11.03
241685.14,23314.859375,8.8
1398444.5,151555.5,9.78
714342.56,110657.4375,13.41
532661.06,-158161.0625,-42.23
1098972.0,-130972.0,-13.53
479902.2,-69902.1875,-17.05
2352057.2,242942.75,9.36
729788.6,20211.375,2.69
312696.6,-72697.59375,-30.29
239868.22,59631.78125,19.91
765921.5,-86021.5,-12.65
459225.38,90774.625,16.5
971784.8,13215.1875,1.34
1431719.5,-141719.5,-10.99
557609.4,141390.625,20.23
665632.4,84367.625,11.25
271496.22,28403.78125,9.47
502458.34,-127458.34375,-33.99
874470.4,75529.625,7.95
1025695.4,-35695.375,-3.61
679765.4,-289865.375,-74.34
385932.97,-30932.96875,-8.71
502883.16,142116.84375,22.03
973937.0,-304937.0,-45.58
1359384.4,-9384.375,-0.7
856352.44,-376352.4375,-78.41
747418.8,-198418.8125,-36.14
1295283.5,-146283.5,-12.73
268509.16,106490.84375,28.4
877450.7,22449.3125,2.49
544445.7,205454.3125,27.4
507109.66,77890.34375,13.31
406586.6,-56686.59375,-16.2
695698.94,-37698.9375,-5.73
809007.56,-309107.5625,-61.83
1580731.2,-830731.25,-110.76
248674.48,86225.515625,25.75
1585548.1,-190548.125,-13.66
604450.75,-129450.75,-27.25
1075662.0,-265662.0,-32.8
655943.94,-56043.9375,-9.34
501877.34,-61977.34375,-14.09
2771785.2,18214.75,0.65
622814.75,-27814.75,-4.67
763492.06,-278492.0625,-57.42
413092.97,75907.03125,15.52
3019201.2,-269201.25,-9.79
940647.5,-450797.5,-92.03
625981.94,49018.0625,7.26
645397.6,-146397.625,-29.34
1472930.8,-173030.75,-13.31
1015908.3,-396008.3125,-63.88
819478.1,-80478.125,-10.89
645824.6,-180824.625,-38.89
524078.6,-9078.59375,-1.76
806265.4,-220315.375,-37.6
710405.9,-160405.875,-29.16
770419.0,29481.0,3.69
546327.06,-71327.0625,-15.02
521826.6,78173.40625,13.03
773410.1,-48510.125,-6.69
873418.9,-23418.875,-2.76
984985.56,280014.4375,22.14
405505.03,-35605.03125,-9.63
713223.9,-163223.875,-29.68
691080.4,-566080.375,-452.86
311719.78,-21719.78125,-7.49
1516269.5,-268269.5,-21.5
444021.94,-104021.9375,-30.59
553144.3,-103144.3125,-22.92
623397.1,-123397.125,-24.68
743631.0,-78631.0,-11.82
514703.22,-114703.21875,-28.68
216367.55,43632.453125,16.78
887153.4,-402203.375,-82.94
255165.1,4834.90625,1.86
773288.0,-248288.0,-47.29
2990985.8,209014.25,6.53
1093539.6,4960.375,0.45
1333533.9,-58533.875,-4.59
527623.3,-57723.3125,-12.28
851891.75,-421991.75,-98.16
620531.25,53468.75,7.93
704500.8,-235500.8125,-50.21
267735.53,-42835.53125,-19.05
521322.22,28676.78125,5.21
635231.2,14768.8125,2.27
472555.44,-32655.4375,-7.42
492663.34,-132763.34375,-36.89
328618.78,20381.21875,5.84
547191.8,-22191.8125,-4.23
864332.06,-214332.0625,-32.97
281737.22,103262.78125,26.82
504417.53,-94417.53125,-23.03
565098.44,-100098.4375,-21.53
446485.34,73514.65625,14.14
1354380.8,-754480.75,-125.77
392021.2,-67021.1875,-20.62
834481.25,-364481.25,-77.55
889694.2,-114694.1875,-14.8
499422.28,-264422.28125,-112.52
752056.9,-167056.875,-28.56
402298.66,17601.34375,4.19
1112544.8,-523544.75,-88.89
557238.0,-7238.0,-1.32
417715.78,-87715.78125,-26.58
317872.66,-7972.65625,-2.57
377015.7,-62015.6875,-19.69
735091.8,39908.1875,5.15
1064268.9,-505268.875,-90.39
826483.6,-366583.625,-79.71
484653.72,-9653.71875,-2.03
836786.0,-339286.0,-68.2
218078.22,46921.78125,17.71
704869.94,-254969.9375,-56.67
641377.94,57622.0625,8.24
476946.9,98052.09375,17.05
1149620.6,-609720.625,-112.93
742927.4,-42927.375,-6.13
667567.75,-17667.75,-2.72
445338.53,133661.46875,23.08
531533.9,-6533.875,-1.24
751487.25,-251487.25,-50.3
548215.3,131684.6875,19.37
425622.62,-55622.625,-15.03
559596.6,-11596.625,-2.12
538660.5,11239.5,2.04
971066.5,-221066.5,-29.48
623847.7,-13847.6875,-2.27
657103.9,-120303.875,-22.41
588909.56,-173909.5625,-41.91
573215.25,-98215.25,-20.68
430801.66,41055.34375,8.7
685302.3,-75302.3125,-12.34
549027.25,-109127.25,-24.81
663921.4,-49921.375,-8.13
597967.56,26932.4375,4.31
570950.75,-151950.75,-36.27
1081191.6,-421691.625,-63.94
658118.4,6881.625,1.03
607734.0,-97734.0,-19.16
756263.75,-97263.75,-14.76
580363.5,71636.5,10.99
645394.56,-55395.5625,-9.39
946510.25,-370809.25,-64.41
349806.78,2508.21875,0.71
287492.75,-18492.75,-6.87
