predict_price_nn,difference_nn,percent_change_nn
305199.75,-40199.75,-15.17
779938.06,69461.9375,8.18
415482.44,-23482.4375,-5.99
617039.94,-22039.9375,-3.7
498143.0,-38243.0,-8.32
545621.2,19378.8125,3.43
407363.38,72536.625,15.11
574973.2,38326.8125,6.25
587013.94,-172113.9375,-41.48
477294.1,2705.90625,0.56
605589.0,-80589.0,-15.35
1285233.6,-122789.625,-10.56
664963.0,-139963.0,-26.66
396308.97,3691.03125,0.92
733987.3,19267.6875,2.56
749455.9,-269555.875,-56.17
423013.53,1986.46875,0.47
388620.12,-53720.125,-16.04
429359.88,-45359.875,-11.81
973982.4,-88982.375,-10.05
1473568.6,-424568.625,-40.47
822663.9,-12673.875,-1.56
747607.0,-162607.0,-27.8
616831.75,32168.25,4.96
646200.8,188799.1875,22.61
698903.7,1096.3125,0.16
736699.8,38300.1875,4.94
765401.06,84598.9375,9.95
741624.0,-66724.0,-9.89
839198.44,-24198.4375,-2.97
524225.7,150762.3125,22.34
1354421.8,-229421.75,-20.39
588674.9,86225.125,12.78
683142.25,-133642.25,-24.32
317129.78,171870.21875,35.15
767395.1,-167395.125,-27.9
632238.25,-193238.25,-44.02
593110.25,1889.75,0.32
582522.8,-32572.8125,-5.92
974037.4,-314037.375,-47.58
737798.94,-62798.9375,-9.3
996829.0,598171.0,37.5
856808.7,-156808.6875,-22.4
608708.1,-84708.125,-16.17
492745.88,92254.125,15.77
985752.06,-56752.0625,-6.11
252608.84,56391.15625,18.25
620934.8,78965.1875,11.28
703144.25,246355.75,25.95
326087.25,58912.75,15.3
386760.97,163239.03125,29.68
724686.06,-249686.0625,-52.57
699612.5,25387.5,3.5
477804.38,71695.625,13.05
1483636.1,-333636.125,-29.01
594054.9,4945.125,0.83
2038897.6,-388897.625,-23.57
709411.0,589.0,0.08
618913.1,86.875,0.01
918500.25,-231000.25,-33.6
303208.1,-93308.09375,-44.45
610200.2,-30200.1875,-5.21
726893.44,122106.5625,14.38
839796.1,-24796.125,-3.04
636039.7,-91039.6875,-16.7
1391777.1,-191777.125,-15.98
635747.44,-1247.4375,-0.2
667801.6,7198.375,1.07
448427.34,-427.34375,-0.1
943395.9,-144395.875,-18.07
605481.2,24418.8125,3.88
2529617.5,-1029617.5,-68.64
692239.3,106760.6875,13.36
563459.75,16540.25,2.85
922848.2,237151.8125,20.44
427527.72,-27627.71875,-6.91
1924984.9,-225984.875,-13.3
348694.5,-183694.5,-111.33
496322.97,-1322.96875,-0.27
593168.9,-153268.875,-34.84
428412.25,136587.75,24.17
446963.72,38036.28125,7.84
586713.5,-7713.5,-1.33
865330.1,33669.875,3.75
660303.44,-161303.4375,-32.33
298445.6,36554.40625,10.91
1750039.4,999960.625,36.36
330722.78,-5722.78125,-1.76
676592.4,222407.625,24.74
389134.56,16865.4375,4.15
847325.75,87674.25,9.38
1004037.9,100962.125,9.14
365767.1,-80767.09375,-28.34
601874.9,-1874.875,-0.31
547403.44,-97503.4375,-21.67
891101.8,-166101.8125,-22.91
956178.3,-57178.3125,-6.36
463315.16,56584.84375,10.88
997075.94,-118075.9375,-13.43
311783.3,-71783.3125,-29.91
501705.22,-51705.21875,-11.49
710246.06,74753.9375,9.52
635097.06,114802.9375,15.31
1015672.8,-20672.8125,-2.08
352574.75,99425.25,22.0
738519.7,136480.3125,15.6
651462.94,-76562.9375,-13.32
680508.94,154491.0625,18.5
835265.56,309734.4375,27.05
434213.8,94786.1875,17.92
533727.8,75272.1875,12.36
2007807.0,-807807.0,-67.32
992873.4,102126.625,9.33
352253.75,95746.25,21.37
904761.75,-119761.75,-15.26
1410062.4,89936.625,6.0
728074.9,-48074.875,-7.07
2120829.8,-230829.75,-12.21
577472.1,-27522.125,-5.0
808668.4,391331.625,32.61
647332.5,-67432.5,-11.63
746598.56,-131598.5625,-21.4
507912.5,-78912.5,-18.39
672114.0,177786.0,20.92
648899.3,101100.6875,13.48
987503.94,111496.0625,10.15
671462.9,3537.125,0.52
4494805.0,-1699805.0,-60.82
1188894.5,-513894.5,-76.13
764407.75,-35407.75,-4.86
589357.75,-149457.75,-33.98
952041.7,26958.3125,2.75
323682.7,51317.3125,13.68
3104870.5,-1109870.5,-55.63
469272.9,5727.09375,1.21
1009247.8,-234247.8125,-30.23
624352.2,-39352.1875,-6.73
815460.06,-240460.0625,-41.82
1188372.1,36627.875,2.99
703291.75,-88291.75,-14.36
1166047.2,183952.75,13.63
345893.06,4106.9375,1.17
1034999.56,165000.4375,13.75
579261.94,160738.0625,21.72
482697.66,-3697.65625,-0.77
2814899.8,-119899.75,-4.45
295533.22,14366.78125,4.64
427596.78,72403.21875,14.48
646558.44,-26658.4375,-4.3
2204793.2,-629793.25,-39.99
572679.4,-15679.375,-2.81
757214.7,-205214.6875,-37.18
810817.1,64182.875,7.34
387704.78,-148704.78125,-62.22
2229391.0,420609.0,15.87
729020.4,-249020.375,-51.88
629622.94,220377.0625,25.93
425327.5,-35427.5,-9.09
415577.72,54422.28125,11.58
606691.5,-131691.5,-27.72
1156458.0,-268458.0,-30.23
357060.06,12839.9375,3.47
1427817.6,-148817.625,-11.64
483470.3,91529.6875,15.92
670237.7,54762.3125,7.55
586230.75,54269.25,8.47
1107219.9,142680.125,11.42
835019.44,164980.5625,16.5
889381.9,260618.125,22.66
496027.5,193972.5,28.11
3578970.0,371030.0,9.39
400802.28,69197.71875,14.72
1948820.5,750179.5,27.79
867225.25,-217225.25,-33.42
535938.3,-135938.3125,-33.98
850024.6,-51024.625,-6.39
223882.77,41117.234375,15.52
1382370.6,167629.375,10.81
753407.0,71593.0,8.68
510402.66,-135902.65625,-36.29
1075157.9,-107157.875,-11.07
433784.88,-23784.875,-5.8
2378823.0,216177.0,8.33
744402.25,5597.75,0.75
377671.84,-137672.84375,-57.36
199200.67,100299.328125,33.49
751704.6,-71804.625,-10.56
447792.3,102207.6875,18.58
954156.25,30843.75,3.13
1386742.5,-96742.5,-7.5
606696.25,92303.75,13.21
620934.4,129065.625,17.21
216860.6,83039.40625,27.69
541297.6,-166297.625,-44.35
818198.8,131801.1875,13.87
999000.94,-9000.9375,-0.91
645864.5,-255964.5,-65.65
351441.06,3558.9375,1.0
540145.3,104854.6875,16.26
879893.3,-210893.3125,-31.52
1349126.4,873.625,0.06
737568.7,-257568.6875,-53.66
710763.25,-161763.25,-29.47
1168273.1,-19273.125,-1.68
333181.16,41818.84375,11.15
862939.44,36960.5625,4.11
536755.94,213144.0625,28.42
585535.56,-535.5625,-0.09
345279.38,4620.625,1.32
679812.2,-21812.1875,-3.31
758834.7,-258934.6875,-51.8
1404598.6,-654598.625,-87.28
231437.1,103462.90625,30.89
1549002.2,-154002.25,-11.04
551374.8,-76374.8125,-16.08
1084827.6,-274827.625,-33.93
681461.7,-81561.6875,-13.6
489027.12,-49127.125,-11.17
2765130.2,24869.75,0.89
702888.2,-107888.1875,-18.13
665771.06,-180771.0625,-37.27
483578.53,5421.46875,1.11
3104612.2,-354612.25,-12.89
782439.0,-292589.0,-59.73
604152.7,70847.3125,10.5
610765.0,-111765.0,-22.4
1456881.2,-156981.25,-12.08
954232.2,-334332.1875,-53.93
834328.3,-95328.3125,-12.9
521655.25,-56655.25,-12.18
531796.9,-16796.875,-3.26
729852.56,-143902.5625,-24.56
671879.0,-121879.0,-22.16
724869.7,75030.3125,9.38
616911.6,-141911.625,-29.88
589463.3,10536.6875,1.76
788146.2,-63246.1875,-8.72
840545.0,9455.0,1.11
1059971.6,205028.375,16.21
407278.16,-37378.15625,-10.1
553239.75,-3239.75,-0.59
605204.94,-480204.9375,-384.16
235393.56,54606.4375,18.83
1507528.6,-259528.625,-20.8
467938.25,-127938.25,-37.63
557718.56,-107718.5625,-23.94
660015.44,-160015.4375,-32.0
699626.1,-34626.125,-5.21
481293.4,-81293.40625,-20.32
169537.95,90462.046875,34.79
775438.3,-290488.3125,-59.9
229269.45,30730.546875,11.82
703541.7,-178541.6875,-34.01
2976401.2,223598.75,6.99
1106374.8,-7874.75,-0.72
1263034.0,11966.0,0.94
424529.56,45370.4375,9.66
746212.0,-316312.0,-73.58
666553.6,7446.375,1.1
743484.25,-274484.25,-58.53
261199.8,-36299.796875,-16.14
487720.56,62278.4375,11.32
679426.75,-29426.75,-4.53
553686.3,-113786.3125,-25.87
483343.3,-123443.3125,-34.3
290361.94,58638.0625,16.8
611506.06,-86506.0625,-16.48
836559.4,-186559.375,-28.7
267731.44,117268.5625,30.46
494969.1,-84969.09375,-20.72
457405.2,7594.8125,1.63
534373.0,-14373.0,-2.76
1169246.6,-569346.625,-94.91
420198.9,-95198.90625,-29.29
730355.94,-260355.9375,-55.39
827327.4,-52327.375,-6.75
496418.97,-261418.96875,-111.24
671884.56,-86884.5625,-14.85
468980.7,-49080.6875,-11.69
970967.75,-381967.75,-64.85
626914.94,-76914.9375,-13.98
478889.6,-148889.59375,-45.12
321854.22,-11954.21875,-3.86
384333.97,-69333.96875,-22.01
746726.4,28273.625,3.65
929705.8,-370705.8125,-66.32
679897.6,-219997.625,-47.84
555219.8,-80219.8125,-16.89
768390.1,-270890.125,-54.45
173862.42,91137.578125,34.39
596024.94,-146124.9375,-32.48
657666.0,41334.0,5.91
449915.7,125083.3125,21.75
1075059.2,-535159.25,-99.12
769076.5,-69076.5,-9.87
665217.8,-15317.8125,-2.36
529714.75,49285.25,8.51
602765.9,-77765.875,-14.81
621591.56,-121591.5625,-24.32
530462.1,149437.875,21.98
425786.97,-55786.96875,-15.08
561157.2,-13157.1875,-2.4
597232.3,-47332.3125,-8.61
932588.25,-182588.25,-24.35
642824.25,-32824.25,-5.38
535382.56,1417.4375,0.26
555253.8,-140253.8125,-33.8
543216.06,-68216.0625,-14.36
377443.22,94413.78125,20.01
651087.4,-41087.375,-6.74
511719.44,-71819.4375,-16.33
701277.5,-87277.5,-14.21
655464.5,-30564.5,-4.89
545045.25,-126045.25,-30.08
1095974.6,-436474.625,-66.18
636441.25,28558.75,4.29
608964.44,-98964.4375,-19.4
729287.9,-70287.875,-10.67
593893.4,58106.625,8.91
663867.6,-73868.625,-12.52
775964.7,-200263.6875,-34.79
334313.44,18001.5625,5.11
300610.75,-31610.75,-11.75
505144.7,-10144.6875,-2.05
341025.53,-17125.53125,-5.29
276297.53,43702.46875,13.66
486164.03,-112664.03125,-30.16
463368.22,11631.78125,2.45
706830.2,61169.8125,7.96
556074.44,63915.5625,10.31
504856.1,-25856.09375,-5.4
466127.66,58872.34375,11.21
911427.5,-131427.5,-16.85
828822.25,-328922.25,-65.8
842780.06,-217780.0625,-34.84
648340.7,-53340.6875,-8.96
465345.03,82654.96875,15.08
1071032.9,-96032.875,-9.85
273671.88,-13671.875,-5.26
422764.5,202235.5,32.36
377656.0,82344.0,17.9
789760.9,-290760.875,-58.27
445115.47,181884.53125,29.01
283059.84,-33159.84375,-13.27
729837.3,-40837.3125,-5.93
265764.47,-34554.46875,-14.95
571595.06,153404.9375,21.16
446620.88,28378.125,5.97
374150.94,-14150.9375,-3.93
280108.94,-20108.9375,-7.73
753995.8,-4015.8125,-0.54
327303.12,-27303.125,-9.1
974277.9,-225277.875,-30.08
291314.1,-41314.09375,-16.53
316183.97,-86183.96875,-37.47
529128.4,-80128.375,-17.85
611648.25,173251.75,22.07
501074.06,133925.9375,21.09
868805.9,-43805.875,-5.31
945858.44,-220858.4375,-30.46
492699.78,57200.21875,10.4
618490.25,56509.75,8.37
1403361.1,-753361.125,-115.9
309426.66,30473.34375,8.97
681114.5,193885.5,22.16
584087.2,-194087.1875,-49.77
303893.5,46106.5,13.17
550635.2,28364.8125,4.9
1039580.06,-189580.0625,-22.3
327319.94,-102319.9375,-45.48
851427.6,73572.375,7.95
1163982.9,-88982.875,-8.28
324019.6,10980.40625,3.28
492988.16,47011.84375,8.71
1762546.9,987453.125,35.91
345574.78,-6074.78125,-1.79
537197.56,262702.4375,32.84
1660666.2,-65666.25,-4.12
556168.75,8831.25,1.56
548672.0,1328.0,0.24
1850522.4,-200522.375,-12.15
487632.75,-12632.75,-2.66
746571.5,-1571.5,-0.21
265312.28,-28812.28125,-12.18
615884.6,34015.375,5.23
1252151.1,-202151.125,-19.25
442426.9,72573.09375,14.09
316341.75,-17341.75,-5.8
391898.75,127101.25,24.49
224188.73,-104188.734375,-86.82
1058173.5,-233173.5,-28.26
481078.94,217921.0625,31.18
323566.6,26433.40625,7.55
821726.0,-122726.0,-17.56
589002.56,10987.4375,1.83
294230.3,-34230.3125,-13.17
435173.6,-120173.59375,-38.15
481387.62,83612.375,14.8
530613.3,94386.6875,15.1
881489.3,-101489.3125,-13.01
306595.44,38304.5625,11.11
618457.8,-23457.8125,-3.94
338021.03,6978.96875,2.02
932770.94,-290370.9375,-45.2
274348.78,-24348.78125,-9.74
467478.78,167521.21875,26.38
301340.94,48559.0625,13.88
549476.9,75523.125,12.08
454386.7,60613.3125,11.77
501069.9,-26069.90625,-5.49
1274431.8,320568.25,20.1
394056.3,-146556.3125,-59.21
428809.7,220189.3125,33.93
287101.34,12898.65625,4.3
718541.25,196458.75,21.47
354433.28,-69833.28125,-24.54
270026.8,-62031.8125,-29.82
608028.25,316971.75,34.27
480220.5,18779.5,3.76
341433.62,53566.375,13.56
386069.3,39830.6875,9.35
278603.9,-151103.90625,-118.51
512666.53,185333.46875,26.55
300898.84,3101.15625,1.02
321974.1,53025.90625,14.14
931064.4,-336064.375,-56.48
507200.66,12789.34375,2.46
1142221.5,352778.5,23.6
278455.06,-28455.0625,-11.38
416463.03,98536.96875,19.13
906227.1,-6327.125,-0.7
568196.25,-188196.25,-49.53
390542.03,144957.96875,27.07
515782.44,-135882.4375,-35.77
340512.28,34487.71875,9.2
897790.44,-118790.4375,-15.25
574621.3,20378.6875,3.42
734201.06,-285201.0625,-63.52
480855.84,-61205.84375,-14.58
409649.1,-109649.09375,-36.55
546821.2,3178.8125,0.58
1587364.1,-292364.125,-22.58
328417.12,6582.875,1.97
594017.0,-24117.0,-4.23
750204.0,-151204.0,-25.24
391315.1,-71315.09375,-22.29
616211.44,-18211.4375,-3.05
558736.4,266263.625,32.27
315138.75,-46138.75,-17.15
651367.25,143632.75,18.07
476156.7,52843.3125,9.99
346362.28,3637.71875,1.04
634676.25,-19776.25,-3.22
471148.25,127851.75,21.34
514505.03,50494.96875,8.94
772491.56,162508.4375,17.38
512396.62,62603.375,10.89
347202.78,2697.21875,0.77
731234.06,368765.9375,33.52
528367.3,61532.6875,10.43
751295.56,-152295.5625,-25.42
351287.5,-16387.5,-4.89
553463.25,96536.75,14.85
687528.94,47471.0625,6.46
291793.06,23206.9375,7.37
579870.5,-4870.5,-0.85
265130.66,19869.34375,6.97
298715.38,-108715.375,-57.22
402458.62,-92458.625,-29.83
615366.75,-90367.75,-17.21
305976.44,133923.5625,30.44
664005.0,85994.0,11.47
298268.88,70731.125,19.17
396384.6,-141384.59375,-55.44
849569.2,-50569.1875,-6.33
832866.5,217133.5,20.68
1135733.8,39266.25,3.34
706649.1,-91649.125,-14.9
329838.97,-80138.96875,-32.09
693041.25,131958.75,16.0
883376.6,166623.375,15.87
298305.28,6594.71875,2.16
544603.44,-109603.4375,-25.2
313202.8,91797.1875,22.67
2525127.5,-375127.5,-17.45
885982.8,64017.1875,6.74
372060.72,-72061.71875,-24.02
728801.2,-78801.1875,-12.12
394032.8,-151532.8125,-62.49
371576.56,-116576.5625,-45.72
240295.05,-40296.046875,-20.15
701829.7,97170.3125,12.16
1402559.1,-102559.125,-7.89
704564.06,50435.9375,6.68
336407.94,63492.0625,15.88
994915.44,-19915.4375,-2.04
317059.9,-52059.90625,-19.65
684911.7,120087.3125,14.92
1130096.4,294903.625,20.69
287073.3,-97073.3125,-51.09
332535.44,-99535.4375,-42.72
267007.94,-117007.9375,-78.01
653092.8,-8592.8125,-1.33
953014.0,-58014.0,-6.48
317717.25,61932.75,16.31
310224.7,-105224.6875,-51.33
365424.6,24075.40625,6.18
670328.0,29672.0,4.24
277066.5,-48166.5,-21.04
985206.3,-310206.3125,-45.96
600881.1,167393.875,21.79
296680.53,2319.46875,0.78
336624.97,-47624.96875,-16.48
320884.8,-20984.8125,-7.0
269497.0,45403.0,14.42
353091.56,81908.4375,18.83
638476.75,161423.25,20.18
428576.22,81423.78125,15.97
343787.06,-73787.0625,-27.33
325625.3,44374.6875,11.99
724948.3,-74948.3125,-11.53
518110.66,111889.34375,17.76
327091.97,42808.03125,11.57
358881.06,-43881.0625,-13.93
435543.06,-95643.0625,-28.14
332536.12,7463.875,2.2
191226.72,34273.28125,15.2
258651.55,66248.453125,20.39
670594.75,104305.25,13.46
317919.0,-73019.0,-29.82
301232.2,-51332.1875,-20.54
819473.5,80426.5,8.94
1029411.56,-279911.5625,-37.35
340692.94,-20792.9375,-6.5
338428.12,21571.875,5.99
880206.6,-20306.625,-2.36
311523.12,-36524.125,-13.28
315275.5,-50275.5,-18.97
1647987.9,-58987.875,-3.71
242435.84,-32435.84375,-15.45
1365620.2,29379.75,2.11
294446.22,40553.78125,12.11
349393.12,-54393.125,-18.44
250125.81,8874.1875,3.43
323555.47,-63555.46875,-24.44
816589.9,-67589.875,-9.02
1064226.0,-365226.0,-52.25
245338.55,-30338.546875,-14.11
664259.2,-39260.1875,-6.28
279769.38,13130.625,4.48
380587.53,69312.46875,15.41
1297116.0,-107116.0,-9.0
266186.8,61313.1875,18.72
773608.6,101391.375,11.59
266895.84,-26995.84375,-11.25
279467.6,99532.40625,26.26
290715.38,51284.625,15.0
747033.4,-237133.375,-46.51
326853.5,-41853.5,-14.69
250541.88,-5541.875,-2.26
479848.75,-98848.75,-25.94
373279.66,41720.34375,10.05
205217.77,24682.234375,10.74
337885.0,161115.0,32.29
243158.53,9841.46875,3.89
605001.7,44998.3125,6.92
241409.61,-6409.609375,-2.73
656782.9,88217.125,11.84
362404.88,-7404.875,-2.09
386776.1,53123.90625,12.08
869626.8,-99626.8125,-12.94
298379.2,10620.8125,3.44
320521.3,-30621.3125,-10.56
348483.8,1416.1875,0.4
358732.0,31168.0,7.99
355621.88,9378.125,2.57
1134565.0,-84565.0,-8.05
236107.66,-6107.65625,-2.66
308152.47,21547.53125,6.54
927971.44,172028.5625,15.64
282711.3,6288.6875,2.18
329058.28,931.71875,0.28
235772.42,-18772.421875,-8.65
1173174.8,-275174.75,-30.64
289176.4,22788.59375,7.3
260880.64,-30880.640625,-13.43
250426.6,19573.40625,7.25
584616.2,-19616.1875,-3.47
348777.25,-48777.25,-16.26
164738.89,44161.109375,21.14
357204.56,32695.4375,8.39
188616.67,71383.328125,27.46
1156995.4,18004.625,1.53
280735.6,-5735.59375,-2.09
300882.6,58117.40625,16.19
1351236.2,143763.75,9.62
299767.7,40132.3125,11.81
899998.25,-20998.25,-2.39
696592.56,78407.4375,10.12
1730104.1,-605104.125,-53.79
357212.38,42687.625,10.67
1103681.0,-53681.0,-5.11
1044488.4,-114488.375,-12.31
1172911.5,-197911.5,-20.3
804057.44,35942.5625,4.28
520102.25,-211102.25,-68.32
1635794.6,-485794.625,-42.24
348528.2,-33528.1875,-10.64
299710.56,-54810.5625,-22.38
804120.06,-105120.0625,-15.04
375529.94,-45641.9375,-13.84
716773.56,-16773.5625,-2.4
303743.06,71256.9375,19.0
287267.1,-138367.09375,-92.93
1443576.6,306423.375,17.51
350196.94,40703.0625,10.41
1415836.9,-540836.875,-61.81
307986.94,-193986.9375,-170.16
820791.3,174208.6875,17.51
292708.53,-2708.53125,-0.93
319529.16,-4529.15625,-1.44
685755.56,-56755.5625,-9.02
391922.38,-62032.375,-18.8
818333.94,-119333.9375,-17.07
1614682.9,-514682.875,-46.79
1029405.8,570594.1875,35.66
293676.66,1323.34375,0.45
935143.44,1856.5625,0.2
715450.8,-90450.8125,-14.47
795151.0,-20151.0,-2.6
665046.44,149953.5625,18.4
630605.1,8394.875,1.31
456823.8,-86923.8125,-23.5
739933.75,20066.25,2.64
1543155.0,-844155.0,-120.77
739517.1,-39518.125,-5.65
1313047.5,-948047.5,-259.74
418524.78,-98524.78125,-30.79
894271.8,-44471.8125,-5.23
747330.3,41669.6875,5.28
927415.7,-178415.6875,-23.82
811548.56,-136548.5625,-20.23
727966.4,110533.625,13.18
765231.1,-90231.125,-13.37
596655.44,-236655.4375,-65.74
1352433.8,-272433.75,-25.23
811458.94,83541.0625,9.33
1029063.25,-204063.25,-24.73
710475.6,-81475.625,-12.95
1665306.6,329693.375,16.53
604327.25,-75327.25,-14.24
794883.5,-95883.5,-13.72
892882.3,107117.6875,10.71
610449.2,-80449.1875,-15.18
607407.6,42492.375,6.54
512930.62,47069.375,8.41
1284989.0,-89989.0,-7.53
1155525.4,-305525.375,-35.94
1137231.4,-437231.375,-62.46
524970.25,110028.75,17.33
1009481.5,340518.5,25.22
760920.9,189069.125,19.9
1050543.8,-20643.75,-2.0
1570974.9,-581974.875,-58.84
1229480.6,230519.375,15.79
719621.44,79378.5625,9.93
651487.6,123512.375,15.94
716934.44,32065.5625,4.28
758736.9,-108736.875,-16.73
934010.8,165989.1875,15.09
688836.94,-138836.9375,-25.24
588141.5,141858.5,19.43
711018.25,-113018.25,-18.9
369801.16,9698.84375,2.56
340164.94,-115164.9375,-51.18
278379.1,6520.90625,2.29
276215.22,-26215.21875,-10.49
419253.84,52646.15625,11.16
298841.34,26158.65625,8.05
341001.22,97898.78125,22.31
421538.03,-42538.03125,-11.22
361118.53,48881.46875,11.92
302804.53,-137804.53125,-83.52
435942.8,-6042.8125,-1.41
234859.19,-34860.1875,-17.43
300568.4,-50568.40625,-20.23
309417.9,30582.09375,8.99
434467.0,84533.0,16.29
371407.47,-11707.46875,-3.25
456534.16,-56634.15625,-14.16
372194.22,-22294.21875,-6.37
327641.53,52258.46875,13.76
293776.56,45723.4375,13.47
259120.81,779.1875,0.3
426536.6,-11536.59375,-2.78
312949.34,-37949.34375,-13.8
360447.9,14552.09375,3.88
325496.88,-20496.875,-6.72
282418.56,27581.4375,8.9
337306.03,-48306.03125,-16.71
388930.72,-53930.71875,-16.1
279593.3,-9693.3125,-3.59
372665.22,7234.78125,1.9
298431.12,-18431.125,-6.58
364132.44,-4132.4375,-1.15
379776.44,-29776.4375,-8.51
359760.6,-49860.59375,-16.09
433069.78,-24069.78125,-5.89
237139.88,2760.125,1.15
318909.8,36090.1875,10.17
301713.97,-52713.96875,-21.17
325142.34,62357.65625,16.09
213831.27,101168.734375,32.12
349579.56,-14579.5625,-4.35
251466.16,-51469.15625,-25.73
336083.44,-11183.4375,-3.44
318625.0,-58725.0,-22.6
273195.03,71804.96875,20.81
537571.5,-38071.5,-7.62
259822.06,-822.0625,-0.32
340915.4,-55915.40625,-19.62
400013.97,14986.03125,3.61
355836.78,-30836.78125,-9.49
275309.2,-29809.1875,-12.14
251747.06,27252.9375,9.77
320658.5,19341.5,5.69
299784.66,65115.34375,17.84
370156.44,28843.5625,7.23
325119.0,-35119.0,-12.11
378144.97,21854.03125,5.46
354812.72,85187.28125,19.36
292074.56,-27174.5625,-10.26
384608.9,14391.09375,3.61
221223.11,53776.890625,19.56
293465.38,40534.625,12.14
338649.78,-118699.78125,-53.97
243016.64,66983.359375,21.61
359524.6,375.40625,0.1
371290.38,103709.625,21.83
406010.62,88989.375,17.98
273336.06,11163.9375,3.92
347148.4,851.59375,0.24
394672.47,-64672.46875,-19.6
283131.4,-35131.40625,-14.17
292928.3,-32928.3125,-12.66
273768.97,6131.03125,2.19
318641.03,106358.96875,25.03
257470.08,-39470.078125,-18.11
389251.97,85748.03125,18.05
303026.0,46869.0,13.4
259948.53,-130048.53125,-100.11
366943.47,-7043.46875,-1.96
450046.38,39952.625,8.15
149286.53,90613.46875,37.77
361469.84,57530.15625,13.73
364008.06,45891.9375,11.2
281148.28,-56648.28125,-25.23
280948.84,-1048.84375,-0.37
298066.22,81933.78125,21.56
391837.1,-41937.09375,-11.99
278703.7,-18803.6875,-7.23
372431.16,102568.84375,21.59
412512.03,87387.96875,17.48
338111.6,-138121.59375,-69.06
418848.8,-43848.8125,-11.69
275977.03,73022.96875,20.92
232443.2,36556.796875,13.59
276497.2,-1597.1875,-0.58
246570.48,-9070.484375,-3.82
272831.94,47068.0625,14.71
306285.62,-31285.625,-11.38
224029.3,14970.703125,6.26
368079.53,-118079.53125,-47.23
360391.47,38608.53125,9.68
230767.53,44232.46875,16.08
305496.1,-5596.09375,-1.87
326017.72,-1017.71875,-0.31
390414.78,8585.21875,2.15
326759.2,133240.8125,28.97
226525.08,123474.921875,35.28
351738.2,43261.8125,10.95
365721.06,-135721.0625,-59.01
280121.2,18878.8125,6.31
442750.88,-163750.875,-58.69
376955.5,2944.5,0.78
236171.14,73828.859375,23.82
397097.75,-2097.75,-0.53
404055.0,64845.0,13.83
272503.88,22996.125,7.78
258780.6,21209.40625,7.58
404622.62,-4622.625,-1.16
290811.97,-5811.96875,-2.04
249933.22,25066.78125,9.12
444490.66,175409.34375,28.3
312313.6,26686.40625,7.87
254477.11,25422.890625,9.08
461036.4,38962.59375,7.79
287643.03,27356.96875,8.68
318684.8,-18684.8125,-6.23
230540.47,-15540.46875,-7.23
328668.6,-28669.59375,-9.56
352756.53,19743.46875,5.3
339047.12,-14047.125,-4.32
248874.16,-8974.15625,-3.74
266398.44,21101.5625,7.34
299436.88,-34436.875,-13.0
231931.61,88068.390625,27.52
219926.6,-20026.59375,-10.02
270396.94,-1396.9375,-0.52
222249.06,69750.9375,23.89
367479.1,-4979.09375,-1.37
207581.55,52417.453125,20.16
241880.31,37119.6875,13.3
205326.31,44673.6875,17.87
193707.31,41292.6875,17.57
367023.34,-52023.34375,-16.52
305490.06,93509.9375,23.44
236507.8,48492.203125,17.01
307143.1,-157143.09375,-104.76
237055.69,-7055.6875,-3.07
317039.12,201960.875,38.91
234669.5,14330.5,5.76
324207.56,50792.4375,13.54
438332.6,60667.40625,12.16
197001.14,17998.859375,8.37
349489.44,10510.5625,2.92
699193.2,85806.8125,10.93
291332.2,25667.8125,8.1
315080.6,44819.40625,12.45
271445.3,27554.6875,9.22
283535.34,-95635.34375,-50.9
325628.1,-25628.09375,-8.54
228970.88,-18970.875,-9.03
317803.9,7196.09375,2.21
435046.25,14953.75,3.32
284269.4,-17269.40625,-6.47
322123.0,-29623.0,-10.13
303018.12,81981.875,21.29
385153.44,54746.5625,12.45
628156.06,-143156.0625,-29.52
266937.3,68062.6875,20.32
414326.22,-88326.21875,-27.09
320523.25,54376.75,14.5
285444.44,67455.5625,19.11
293272.3,31727.6875,9.76
222094.77,47905.234375,17.74
354567.53,20332.46875,5.42
311510.62,-22510.625,-7.79
696977.06,-171977.0625,-32.76
366336.66,28663.34375,7.26
299184.3,-47185.3125,-18.72
225864.17,119135.828125,34.53
256164.4,-11264.40625,-4.6
375570.5,-125570.5,-50.23
340735.97,34264.03125,9.14
248590.47,-28590.46875,-13.0
371179.4,3819.59375,1.02
292412.44,67587.5625,18.77
563037.56,-248037.5625,-78.74
475501.53,-60501.53125,-14.58
294551.34,55348.65625,15.82
319488.7,-34488.6875,-12.1
376730.44,38169.5625,9.2
255622.64,39377.359375,13.35
298755.66,66244.34375,18.15
294378.78,-54478.78125,-22.71
260178.03,64721.96875,19.92
329692.44,19807.5625,5.67
298179.16,-20179.15625,-7.26
260104.25,-30104.25,-13.09
345047.6,4852.40625,1.39
238623.11,3876.890625,1.6
313241.53,60758.46875,16.25
244971.45,24928.546875,9.24
313004.38,26895.625,7.91
277148.28,37751.71875,11.99
550360.1,-121360.125,-28.29
533297.2,-83297.1875,-18.51
405492.4,69507.59375,14.63
233987.0,21013.0,8.24
302937.0,-28037.0,-10.2
327769.72,-37769.71875,-13.02
385877.22,-20877.21875,-5.72
405221.3,44678.6875,9.93
308557.84,30442.15625,8.98
337809.53,21190.46875,5.9
382093.53,-22193.53125,-6.17
